www.thebabyfold.org	12.1.208.54
sq4.onlinedown.net	202.102.48.138
www.kuankuan.com	202.102.7.20
www.xinxi88.com	202.103.10.50
www.zte.com.cn	202.103.147.132
202.103.160.29	202.103.160.29
www.tp-link.com.cn	202.103.191.36
photo.sohu.com	202.103.248.232
search.sing365.com	202.103.25.136
www.sing365.com	202.103.25.186
www.sing365.com	202.103.25.189
www.lyrics007.com	202.103.25.36
www.lyrics007.com	202.103.25.37
photo.sing365.com	202.103.27.18
www.mopsite.com	202.103.67.156
www.mnbvc.com	202.103.67.157
www.hnqiye.com	202.103.69.219
bbs.qq.com	202.104.129.226
bbs.qq.com	202.104.129.228
qqx.qq.com	202.104.129.234
chat.qq.com	202.104.129.244
www.xhtxw.com	202.104.219.139
ads.21cn.com	202.104.32.195
photo.21cn.com	202.104.32.196
photos.gznet.com	202.104.94.59
photos.gznet.com	202.104.94.62
model.chinajewelry.net	202.105.114.232
bbs.fycomic.com	202.105.24.48
home.seechina.com.cn	202.106.124.57
xyq.163.com	202.106.168.10
www.163.com	202.106.168.103
www.163.com	202.106.168.104
mail.163.com	202.106.168.11
mail.163.com	202.106.168.12
www.163.com	202.106.168.121
popme.163.com	202.106.168.124
popme.163.com	202.106.168.125
popme.163.com	202.106.168.126
adclient.163.com	202.106.168.49
xyq.163.com	202.106.168.5
adclient.163.com	202.106.168.50
adclient.163.com	202.106.168.52
i6.sina.com.cn	202.106.169.140
i6.sina.com.cn	202.106.169.141
i6.sina.com.cn	202.106.169.142
i6.sina.com.cn	202.106.169.143
cha.sina.com.cn	202.106.182.173
cha.sina.com.cn	202.106.182.174
sina.com.cn	202.106.184.200
smsimg.163.com	202.106.185.125
adimg.163.com	202.106.185.13
alumniimg.163.com	202.106.185.14
alumni.163.com	202.106.185.18
pfp.sina.com.cn	202.106.185.237
news.sina.com.cn	202.106.185.238
news.sina.com.cn	202.106.185.239
news.sina.com.cn	202.106.185.241
news.sina.com.cn	202.106.185.242
news.sina.com.cn	202.106.185.243
news.sina.com.cn	202.106.185.244
news.sina.com.cn	202.106.185.248
pfp.sina.com.cn	202.106.185.249
news.sina.com.cn	202.106.185.250
alumni.163.com	202.106.185.31
alumniimg.163.com	202.106.185.49
bbs6.netease.com	202.106.185.50
rarena.126.com	202.106.185.73
www.gracefair.com	202.106.187.45
www.crct.com	202.106.187.47
www.tricaas.com	202.107.204.14
www.fengnet.com	202.107.204.186
auto.cnool.net	202.107.210.84
www.54sx.com	202.107.225.61
www.lili.cc	202.107.247.204
media1.bseven.com	202.107.35.70
www.dpm.org.cn	202.108.101.4
download.3721.com	202.108.119.11
download.3721.com	202.108.119.12
www.chinaview.cn	202.108.119.193
www.chinaview.cn	202.108.119.194
news.xinhuanet.com	202.108.119.209
news.xinhuanet.com	202.108.119.210
imgs.xinhuanet.com	202.108.119.225
imgs.xinhuanet.com	202.108.119.226
www.cosco.com	202.108.150.220
www.e4in1.com	202.108.221.27
so.163.com	202.108.248.34
un.baidu.com	202.108.249.130
www1.baidu.com	202.108.249.134
un.baidu.com	202.108.249.150
sfsrch.baidu.com	202.108.250.205
bjpic.163.net	202.108.252.140
bjpic.163.net	202.108.255.203
bjpic.163.net	202.108.255.211
alumni.163.com	202.108.34.43
mchotdog.vip.sina.com	202.108.35.191
ecards.sina.com.cn	202.108.35.240
jh.ourgame.com	202.108.36.116
www.163.com	202.108.36.196
www.ourgame.com	202.108.36.77
xyq.163.com	202.108.39.85
adimg.163.com	202.108.42.159
mailjs.163.com	202.108.42.201
mailjs.163.com	202.108.42.203
mimg.163.com	202.108.42.204
mailjs.163.com	202.108.42.205
dimg.163.com	202.108.42.207
adimg.163.com	202.108.42.22
adimg.163.com	202.108.42.252
reg4.163.com	202.108.44.135
reg.163.com	202.108.44.136
reg4.163.com	202.108.44.137
reg4.163.com	202.108.44.139
reg4.163.com	202.108.44.140
m160.163.com	202.108.44.160
m161.163.com	202.108.44.161
fm163.163.com	202.108.44.249
travel.sina.com.cn	202.108.44.51
travel.sina.com.cn	202.108.44.52
travel.sina.com.cn	202.108.44.53
www.cn30.com	202.109.110.112
www.hk00858.com	202.109.110.13
www.jite.net	202.109.73.145
www.music6.net	202.110.52.226
lib.blcu.edu.cn	202.112.192.132
ftp.cdut.edu.cn	202.115.128.174
www.scu.edu.cn	202.115.32.61
www.jnu.edu.cn	202.116.0.45
dsp.hit.edu.cn	202.118.250.50
www.dlut.edu.cn	202.118.66.66
au.playstation.com	202.12.150.26
www.psu.ac.th	202.12.73.61
www.sjtuirc.sjtu.edu.cn	202.120.6.75
www.scicol.shu.edu.cn	202.121.196.198
www.she.com	202.123.195.132
issct.intnet.mu	202.123.2.116
pages.intnet.mu	202.123.2.119
www.mystockhk.com	202.123.201.196
www.jackie-chan.com	202.123.202.189
www.winsonic.comm-cat.com	202.123.212.189
www.nutriworks.com.hk	202.123.216.167
www.childhood.com.hk	202.123.216.173
home2.photostation.epson.com.cn	202.123.216.43
www.visual-paradigm.com	202.123.223.41
www.reindo.co.id	202.123.230.66
www.boimauritius.com	202.123.25.28
www.efreeport.com	202.123.25.7
ncb.intnet.mu	202.123.27.130
www.seakayaking.co.nz	202.124.103.226
www.manilatimes.net	202.124.128.10
www.kabayanonline.com	202.124.128.16
chat2.globalpinoy.com	202.124.128.19
www.padalacentral.com	202.124.128.25
www.globalpinoy.com	202.124.128.45
webtxt.axti.com	202.124.130.6
www.spitech.com	202.124.132.55
www.netasia.net	202.124.134.12
webmail.go.net.pk	202.124.200.10
www.go.net.pk	202.124.200.18
mail.go.net.pk	202.124.200.9
dealers.go.net.pk	202.124.200.98
www.ublonline.com	202.125.129.115
www.ubl.com.pk	202.125.129.117
signup.worldtel.net.pk	202.125.137.139
www.ssuet.edu.pk	202.125.137.145
www.ozestuaries.org	202.125.14.110
www.btr.gov.au	202.125.14.204
astec.gov.au	202.125.14.211
www.fed.gov.au	202.125.14.244
www.uet.edu.pk	202.125.140.148
www.ucp.edu.pk	202.125.140.67
www.pgc.edu	202.125.140.70
www.ncbae.edu.pk	202.125.143.15
202.125.143.18	202.125.143.18
202.125.143.20	202.125.143.20
chat.mobilinksms.com	202.125.143.22
dcache.orbit.net.pk	202.125.143.5
www.northpoleint.com	202.125.145.123
music.fibre.net.pk	202.125.146.141
www.fibre.net.pk	202.125.146.143
202.125.147.218	202.125.147.218
www.ictech.edu.pk	202.125.151.130
lists.isb.sdnpk.org	202.125.151.70
www.pieas.edu.pk	202.125.151.84
vega.vectracom.net	202.125.152.246
ufone.com	202.125.152.251
gol.net.pk	202.125.155.27
www.kse.net.pk	202.125.158.252
www.surftravel.com.au	202.125.163.24
www.m1.com.sg	202.126.163.165
www.m1shop.com.sg	202.126.163.175
www.unas.ac.id	202.127.107.163
202.127.145.151	202.127.145.151
www.yellowpages.co.id	202.127.97.132
www.jaindo-mi.co.id	202.127.97.133
www.sarikata.com	202.127.97.3
mail.csmcom.com	202.127.99.3
www.hkba.org.hk	202.128.227.57
www.info.gov.hk	202.128.233.88
www.info.gov.hk	202.128.233.99
www.aihs.edu.au	202.128.96.10
www.cnextauction.com	202.129.132.15
www.virtualworlddirect.com	202.129.81.196
www.dlink.com.au	202.129.90.43
aiou.edu	202.130.104.31
202.130.161.165	202.130.161.165
www.hkjewellery.com	202.130.163.122
www.tdctrade.com	202.130.163.123
travel.elong.com	202.130.239.171
www.bjinforma.com	202.130.245.12
www.owc.org.mn	202.131.0.253
www.bbsbec.ac.in	202.131.117.75
www.mongolnews.mn	202.131.224.22
asia.giga-byte.com	202.133.229.164
asia.giga-byte.com	202.133.229.165
asia.giga-byte.com	202.133.229.166
asia.giga-byte.com	202.133.229.167
www.china-airlines.com	202.133.240.169
www.3dspeed.idv.tw	202.133.242.101
europe.giga-byte.com	202.133.242.69
www.dlsuit.edu.pk	202.133.64.5
mail.telkom.net	202.134.0.12
www.sttmm.ac.id	202.134.0.132
proxies.telkom.net.id:8080	202.134.0.135
database.clamav.net	202.134.0.71
www.andylau.com	202.134.71.242
cintamu.com	202.134.73.220
www.dvdsoft.f4w.net	202.134.80.99
hk.quamnet.com	202.134.86.30
www.crazyhill.com	202.134.99.49
www.fare4web.net	202.134.99.84
www.bayleys.co.nz	202.135.142.178
www.britain-in-indonesia.or.id	202.135.23.2
www.trademe.co.nz	202.135.231.2
202.135.231.4	202.135.231.4
www.personalstuff.co.nz	202.135.231.5
www.dfa-deplu.go.id	202.135.28.135
www.infectionctrl-online.com	202.136.11.14
www.joonsfamily.com	202.136.4.183
www.thinkdouble.com	202.137.3.50
www.lippobank.co.id	202.137.4.17
www.cricketnext.com	202.138.113.138
www.icejobs.com	202.138.122.240
www.sharekhan.com	202.138.122.98
banners.expressindia.com	202.138.124.116
ads.expressindia.com	202.138.124.118
202.138.124.162	202.138.124.162
www.aptech-globaltraining.com	202.138.124.201
track.jobsahead.com	202.138.124.203
www.jobsahead.com	202.138.124.21
202.138.124.212	202.138.124.212
store.cricketnext.com	202.138.124.217
202.138.124.232	202.138.124.232
202.138.124.68	202.138.124.68
banner.jobsahead.com	202.138.125.162
www.tvcskyshop.com	202.138.125.165
mail.digitelone.com	202.138.128.1
www.digitelone.com	202.138.128.2
www.fhm.com.ph	202.138.137.108
www.femalenetwork.com	202.138.137.109
www.candymag.com	202.138.137.110
www2.femalenetwork.com	202.138.137.111
list.femalenetwork.com	202.138.137.112
www.cbcpworld.com	202.138.141.4
buletin.melsa.net.id	202.138.224.254
budi.insan.co.id	202.138.225.178
duel.melsa.net.id	202.138.225.250
www.ingatkami.com	202.138.225.251
www.hardrockfm.com	202.138.253.20
www.rakata.com	202.138.254.124
iix01.fotografer.net	202.138.255.66
australianit.news.com.au	202.139.106.150
adc1.careerone.com.au	202.139.106.166
australianit.com.au	202.139.106.168
adsrv.news.com.au	202.139.106.172
www.heraldsun.news.com.au	202.139.106.174
central.news.com.au	202.139.106.182
suprnova.festy.org	202.139.106.222
adserver.news.com.au	202.139.107.20
jobs.careerone.com.au	202.139.107.22
www.macquarie.com	202.139.121.70
www.westfield.com	202.139.179.10
www.opc.vic.gov.au	202.139.20.8
www.templatecentral.com	202.139.230.179
www.whichrestaurant.com	202.139.230.237
www.neuroendoscopy.info	202.139.230.89
www.bulls.com.au	202.139.232.220
www.profitablehospitality.com	202.139.232.24
webmail.webcentral.com.au	202.139.235.56
www.expertlogic.com.au	202.139.238.136
www.emitch.com.au	202.139.238.68
www.eduinter.com.au	202.139.239.27
202.139.241.228	202.139.241.228
www.lifelounge.com	202.139.247.102
www.actewagl.com.au	202.14.248.106
is7.pacific.net.hk	202.14.67.66
www.atc.com.hk	202.14.67.73
www.shan.org.hk	202.140.163.143
mabuhay.catholic.org.hk	202.140.163.77
www.du.ac.in	202.141.141.9
www.apiit.edu.pk	202.141.230.203
www.cs.iitm.ernet.in	202.141.25.91
www.iitg.ernet.in	202.141.80.6
www.etaleem.com	202.142.189.6
www.linux-kita.com	202.143.101.100
www.avudz.cc	202.143.101.101
www.sscnetwork.com	202.143.108.5
images.teras.net.id	202.143.97.229
bandung.linux.or.id	202.143.97.231
www.efekt.com.au	202.144.167.20
search.sify.com	202.144.65.10
202.144.65.14	202.144.65.14
www.sify.com	202.144.65.18
mail.sify.com	202.144.76.61
www.himalayahealthcare.com	202.144.81.66
www.tv7.co.id	202.145.0.41
www.infobola.tv	202.145.6.102
www.eraindonesia.com	202.145.6.106
www.forek.or.id	202.145.6.19
iklanbaris.paketrupiah.com	202.145.6.190
www.computindo.co.id	202.145.6.198
www.guebisa.com	202.145.6.21
www.jasindo.co.id	202.145.6.210
202.145.6.29	202.145.6.29
caprius.or.id	202.145.6.52
www.cintarasul.co.id	202.145.6.53
www.indomultimedia.com	202.145.6.64
www.infokomputer.com	202.146.0.178
www.elexmedia.co.id	202.146.0.26
www.gramedia.com	202.146.0.43
www.hdindonesia.com	202.146.225.44
www.csahome.com	202.146.225.60
tembang.com	202.146.227.202
dshostbox.rileks.com	202.146.227.203
rileks.com	202.146.227.204
www.iklanmini.co.id	202.146.241.11
mailjkt3.centrin.net.id	202.146.241.13
www.atmosphere.co.id	202.146.241.30
www.bisnisproperti.com	202.146.241.50
www.hri-online.net	202.146.241.70
www.fk.unpad.ac.id	202.146.247.198
bdg.centrin.net.id	202.146.253.3
www.tarumanagara.ac.id	202.146.254.69
www.lbh-apik.or.id	202.146.255.14
www.centrin.net.id	202.146.255.5
www.flyingfurniture.com.au	202.147.126.223
songs.dancom1.com.pk	202.147.167.17
mail.dancom1.com.pk	202.147.167.4
www.dancom1.com.pk	202.147.167.5
piac.com.pk	202.147.172.16
res.piac.com.pk	202.147.172.18
www.akd-trade.com	202.147.190.20
power.akdtrade.net	202.147.190.23
www.papua.go.id	202.147.195.5
webmail.mobile-8.com	202.147.198.228
as2.mingpao.com	202.147.22.200
lelang.naver.co.id	202.147.229.3
ikc.dephan.go.id	202.147.248.214
www.dephan.go.id	202.147.248.220
iklanbaris.co.id	202.147.252.2
www.iklanbaris.co.id	202.147.252.22
www.communicationsrda.go.id	202.147.252.223
freemail.bozz.com	202.147.252.4
infokerja.nakertrans.go.id	202.147.254.247
www.ukrida.ac.id	202.147.254.248
www.ketawaketiwi.com	202.147.254.250
berita.penabur.org	202.147.254.252
www.btn.co.id	202.147.255.18
202.147.255.181	202.147.255.181
www.gsilink.com	202.147.59.5
www.dnet.net.id	202.148.1.34
mail.jawapos.co.id	202.148.10.198
www.platinumceramics.com	202.148.11.110
www.indopos.co.id	202.148.11.66
www.canon.com.au	202.148.129.113
www.planetark.com	202.148.129.177
www.kartuyes.com	202.148.13.45
www.racingnsw.com.au	202.148.131.241
www.earthawards.com.au	202.148.132.80
www.hyperstudy.com	202.148.132.82
www.clarityielts.com	202.148.153.58
svc002.hkg011d.server-web.com	202.148.157.17
www.adsindex.net	202.148.162.129
www.pkb.dnet.net.id	202.148.26.131
www.atmajaya.ac.id	202.148.4.35
www.umy.ac.id	202.149.81.254
www.nyit-nyit.net	202.149.84.161
www.csi.ad.jp	202.15.113.33
iteslj.org	202.15.16.209
www.vision.net.id	202.150.0.2
www.banten.go.id	202.150.0.3
www.neotek.co.id	202.150.0.30
www.stttelkom.ac.id	202.150.130.97
library.stttelkom.ac.id	202.150.130.98
www.swara.net	202.150.227.25
home.unpar.ac.id	202.150.34.12
student2001.unpar.ac.id	202.150.34.14
www1.unpar.ac.id	202.150.34.17
jateng.linux.or.id	202.150.6.8
www.lux.co.id	202.150.64.25
www.djgsm.esdm.go.id	202.150.77.107
www.unas.ac.id	202.150.91.98
www.okesms.com	202.151.32.12
www.123xfun.com	202.151.32.6
www.trakindo.co.id	202.152.0.8
www.menlh.go.id	202.152.1.50
www.wgpsr.org	202.152.14.102
informasirumah.com	202.152.16.150
www.satelindo.co.id	202.152.161.66
vcom.satelindogsm.com	202.152.162.251
satelindogsm.com	202.152.162.70
ikc.olami.net	202.152.167.68
elang.stts.ac.id	202.152.19.83
alds.stts.edu	202.152.19.85
www.bii.co.id	202.152.2.29
www.sanextel.com	202.152.20.74
www.upnyk.ac.id:8040	202.152.233.197
wap.lifeinhand.com	202.152.240.60
www.excelcom.co.id	202.152.254.249
www.pontianak.go.id	202.152.27.164
www.bi.go.id	202.152.28.166
www.telkomsel.com	202.152.30.1
202.152.30.10:29663	202.152.30.10
simpatizone.telkomsel.com	202.152.30.2
int-fun.telkomsel.com	202.152.30.5
www.kaltimpost.web.id	202.152.32.44
www.fajar.co.id	202.152.32.61
www.equator-news.com	202.152.33.4
www.cenderawasihpos.com	202.152.33.45
www.bes.co.id	202.152.34.153
www.mizanlc.com	202.152.37.249
blog.wahyu.com	202.152.4.234
www.ugm.ac.id	202.152.4.238
unud.ac.id	202.152.41.102
www.pdft.ugm.ac.id	202.152.41.3
tempo.co.id	202.152.5.14
cts.artajasa.co.id	202.152.5.35
www.bkkbn.go.id	202.152.7.105
www-b.tempo.co.id	202.152.7.61
www.singpao.com	202.153.108.88
counter.jobsdb.com	202.153.120.146
jobsdb.com	202.153.120.154
bnr.jobdb.com	202.153.120.162
www.dimension.jobsdb.com	202.153.120.178
www.asiarx.com	202.153.121.171
marketing.asiarx.com	202.153.121.173
www.shangri-la.com	202.153.123.151
adserver.scmp.com	202.153.123.195
www.cosmogirl.com.hk	202.153.123.225
www.manajemenqolbu.com	202.153.128.114
www.stariamusic.com	202.153.128.17
www.natnit.net	202.153.128.90
www.x-phones.com	202.153.129.40
duniamobile.com	202.153.129.72
tselgaming.hpgue.com	202.153.133.67
www.pasarayagrande.com	202.153.230.194
ftp.rad.net.id	202.154.1.11
www.indocenter.co.id	202.154.1.18
www.italambjkt.or.id	202.154.1.180
www.yamaha-motor.co.id	202.154.1.201
www.iklanbandung.com	202.154.1.211
myradnet.rad.net.id	202.154.1.222
topsites.us	202.154.161.61
www.nihilent.com	202.154.165.207
www.setjen.esdm.go.id	202.154.20.195
warta.ubaya.ac.id	202.154.22.100
if.ubaya.ac.id	202.154.22.109
www.wol.net.pk	202.154.224.37
202.154.224.44	202.154.224.44
www.toshiba.co.id	202.154.23.131
www.dgtl.esdm.go.id	202.154.24.66
www.itenas.ac.id	202.154.26.243
www.ardanradio.com	202.154.42.247
www.polban.ac.id	202.154.42.248
www.kisel.web.id	202.154.5.75
www.jawapos.co.id	202.154.56.3
www.surya.co.id	202.154.57.34
www.itps-sby.ac.id	202.154.57.43
www.pjb2.com	202.154.61.204
202.154.62.70	202.154.62.70
www.surabaya.go.id	202.154.62.74
www.its.ac.id	202.154.63.17
prospektus.its.ac.id	202.154.63.3
members.swiftdsl.com.au	202.154.92.226
home.swiftdsl.com.au	202.154.92.231
www.kabelvision.com	202.155.1.5
www.bankpermata.co.id	202.155.1.55
kadnet.org	202.155.105.5
www.unhas.ac.id	202.155.106.67
www.stie-mce.ac.id	202.155.107.21
202.155.110.146	202.155.110.146
www.aremaniacyber.com	202.155.111.163
www.lintaslangit.net	202.155.111.170
www.kabmalang.go.id	202.155.111.178
www.rahasiakomputer.com	202.155.112.163
www.rahasiakomputer.com	202.155.112.166
www.mobile-8.com	202.155.119.188
mail.q-matic.co.id	202.155.121.152
www.rakata.co.id	202.155.122.242
www.amk.ac.id	202.155.122.243
www.bangnak.ditjennak.go.id	202.155.122.245
www.pointbet.com	202.155.123.69
www.unsrat.ac.id	202.155.136.67
www.indofinanz.com	202.155.15.160
www.butik2000.com	202.155.15.184
republika.co.id	202.155.15.208
www.indosat.co.id	202.155.15.26
www2.ukdw.ac.id	202.155.16.130
students.ukdw.ac.id	202.155.16.132
202.155.16.133:81	202.155.16.133
lecturer.ukdw.ac.id	202.155.16.135
www.menlh.go.id	202.155.16.163
www.cooldudesandhotbabes.com	202.155.174.13
www.stikom-sby.ac.id	202.155.19.11
sicyca.stikom.edu	202.155.19.3
lug.stikom.edu	202.155.19.6
202.155.2.90	202.155.2.90
www.jsx.co.id	202.155.2.92
asia.1rstwap.com	202.155.20.140
www.grdsteel.com	202.155.21.134
portal.lin.go.id	202.155.21.222
www.bapepam.go.id	202.155.24.150
ia-itb.com	202.155.27.131
www.media-indonesia.com	202.155.27.132
perang.osd.hn.org	202.155.27.141
community.i2.co.id	202.155.27.142
swa.i2.co.id	202.155.27.143
www.ericsson.co.id	202.155.27.172
www.bmtlink.web.id	202.155.27.173
www.suarapembaruan.com	202.155.27.174
www.mastel.or.id	202.155.27.175
www.amway.co.id	202.155.27.178
www.antara.co.id	202.155.27.190
beta.i2.co.id	202.155.27.198
www.interna.fk.ui.ac.id	202.155.27.201
www.merpati.co.id	202.155.27.202
www.veelabs.net	202.155.27.214
www.e-riec.com	202.155.27.216
www.bbj-jfx.com	202.155.27.242
www.menikah.net	202.155.27.247
www.kamus.web.id	202.155.27.253
www.komi.co.id	202.155.3.106
www.kehati.or.id	202.155.34.195
www.bni.co.id	202.155.36.147
www.dataplus.net.id	202.155.37.226
www.pnri.go.id	202.155.38.2
adserver.indohalal.com	202.155.39.26
mail.merpati.co.id	202.155.43.52
www.wikusama.com	202.155.46.23
www.m3-access.com	202.155.46.67
mail.indosat-m3.net	202.155.46.69
202.155.46.73	202.155.46.73
www.klub-mentari.com	202.155.46.78
www.astra-honda.com	202.155.49.184
www.honda.co.id	202.155.49.188
www.depkes.go.id	202.155.5.38
www.ptsi.co.id	202.155.5.74
imsmail.indosat.net.id	202.155.50.28
www.ksei.co.id	202.155.51.166
www.astraworld.com	202.155.56.162
w3.astraworld.com	202.155.56.163
www.aplcare.com	202.155.56.170
www.astragraphia.co.id	202.155.56.179
www.deptan.go.id	202.155.58.34
agribisnis.deptan.go.id	202.155.58.40
www.culture.or.id	202.155.6.228
www.budpar.go.id	202.155.6.233
www.avanzaindonesia.com	202.155.61.102
www.metrotvnews.com	202.155.61.105
www.nafed.go.id	202.155.61.62
sinarharapan.co.id	202.155.61.80
eramuslim.com	202.155.61.84
berau.go.id	202.155.61.90
www.kpei.co.id	202.155.72.168
www.nakertrans.go.id	202.155.73.227
www.metroindo.com	202.155.73.245
www.fiskal.depkeu.go.id	202.155.73.40
www.djlk.depkeu.go.id	202.155.73.45
www.ban-pt.or.id	202.155.80.244
www.petrosea.com	202.155.88.205
mgt.binus.ac.id	202.155.89.19
www.e-samuel.com	202.155.97.67
www.ga-citilink.com	202.155.99.66
www.maidcity.com	202.157.129.134
andhrabhoomi.net	202.157.129.91
www.fsmegamall.com	202.157.132.82
www.canon.com.sg	202.157.137.85
www.msnsg.com.sg	202.157.139.42
dove.jobstreet.com	202.157.139.67
siva-ph.jobstreet.com	202.157.139.69
oa-sg.jobstreet.com	202.157.139.70
impact-ph.jobstreet.com	202.157.139.71
www.fareastmed.com	202.157.142.190
www.usbdeveloper.com	202.157.142.233
www.itegno.com	202.157.142.81
www.soundbuzz.com	202.157.143.139
www.thumbdrive.com	202.157.145.170
sg.jobstreet.com	202.157.145.245
www.bandung.go.id	202.157.147.186
www.singaporecanlah.com	202.157.152.13
202.157.152.160	202.157.152.160
www.mikro-therm.com	202.157.153.237
www.cmpnetasia.com	202.157.154.147
www.cmpoptimise.com	202.157.154.153
www.scgs.edu.sg	202.157.155.120
www.snazzi.com	202.157.155.27
www.magnachem.com.sg	202.157.157.148
www.patchfairy.com	202.157.161.161
www.musicstreet.com.sg	202.157.161.174
www.ftc.com.sg	202.157.162.226
id.visitsingapore.com	202.157.165.247
in.jobstreet.com	202.157.166.128
ph.jobstreet.com	202.157.166.202
mirc.wonderchat.com	202.157.170.46
6600.eighteencharacters.com	202.157.170.68
www.torrentreactor.net	202.157.176.103
www.devilsreaper.com	202.157.176.117
www2.speedopics.com	202.157.176.46
www.malaysiakini.com	202.157.182.164
www.mybsd.org.my	202.157.183.150
www.dss50.tv	202.157.184.140
www.guraba.com	202.157.184.158
topmalaysia.com	202.157.184.18
www.tuffgrrlz.com	202.157.184.60
irc.catcha.com	202.157.185.11
adserver.catcha.com	202.157.185.12
www.tsm-soft.com	202.157.185.138
dssgirl.net	202.157.185.184
search.catcha.com.sg	202.157.185.2
www.karangkraf.com.my	202.157.185.212
refillguide.net	202.157.185.246
kakimotor.com	202.157.185.28
www.catcha.com	202.157.185.3
malaysiaku.net.my	202.157.185.45
siva-my.jobstreet.com	202.157.185.66
impact-my.jobstreet.com	202.157.185.69
myjobstreet.jobstreet.com	202.157.185.75
impact.jobstreet.com	202.157.185.76
db1.jobstreet.com	202.157.185.84
survey.jobstreet.com	202.157.185.85
www.catcha.com.sg	202.157.185.9
webbanner.jobstreet.com	202.157.185.90
www.vbtutor.net	202.157.186.111
